date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
2019-01-26,15:00,Championship,Matchweek 29,Sat,Home,L,1,2,Leeds United,0.2,1.4,31.0,11259.0,Will Vaulks,4-1-4-1,Tim Robinson,Match Report,,5.0,3.0,26.6,0.0,0.0,0.0,2018,Rotherham United
2019-02-02,15:00,Championship,Matchweek 30,Sat,Away,D,0,0,Millwall,0.9,1.3,46.0,12084.0,Richard Wood,3-5-2,Andy Madley,Match Report,,8.0,2.0,14.4,0.0,0.0,0.0,2018,Rotherham United
2019-02-09,15:00,Championship,Matchweek 31,Sat,Home,D,1,1,Wigan Athletic,1.4,0.8,54.0,9611.0,Richard Wood,4-1-4-1,Oliver Langford,Match Report,,17.0,5.0,15.7,0.0,0.0,0.0,2018,Rotherham United
2019-02-12,19:45,Championship,Matchweek 32,Tue,Away,D,2,2,Hull City,1.4,1.4,41.0,10785.0,Richard Wood,3-5-2,Scott Duncan,Match Report,,14.0,5.0,20.0,0.0,0.0,0.0,2018,Rotherham United
2019-02-16,13:00,Championship,Matchweek 33,Sat,Home,D,2,2,Sheffield Weds,2.6,1.5,44.0,11736.0,Will Vaulks,4-3-3,Darren England,Match Report,,25.0,5.0,15.6,0.0,0.0,0.0,2018,Rotherham United
2019-02-23,15:00,Championship,Matchweek 34,Sat,Away,D,1,1,Reading,1.4,1.2,46.0,15958.0,Will Vaulks,4-1-4-1,Jeremy Simpson,Match Report,,13.0,2.0,16.7,0.0,0.0,0.0,2018,Rotherham United
2019-03-02,15:00,Championship,Matchweek 35,Sat,Home,W,3,2,Blackburn,1.4,2.0,41.0,9663.0,Will Vaulks,4-1-4-1,John Brooks,Match Report,,13.0,4.0,17.8,1.0,0.0,0.0,2018,Rotherham United
2019-03-09,12:15,Championship,Matchweek 36,Sat,Away,L,0,2,Sheffield Utd,0.1,1.8,29.0,27402.0,Will Vaulks,4-1-4-1,Geoff Eltringham,Match Report,,3.0,0.0,25.6,0.0,0.0,0.0,2018,Rotherham United
2019-03-13,19:45,Championship,Matchweek 37,Wed,Away,W,2,1,QPR,0.6,1.5,49.0,10854.0,Richard Wood,4-1-4-1,David Webb,Match Report,,12.0,4.0,19.5,0.0,0.0,0.0,2018,Rotherham United
2019-03-16,15:00,Championship,Matchweek 38,Sat,Home,L,1,2,Norwich City,0.6,1.7,38.0,11026.0,Richard Wood,4-1-4-1,Oliver Langford,Match Report,,13.0,5.0,20.6,0.0,0.0,0.0,2018,Rotherham United
2019-03-30,15:00,Championship,Matchweek 39,Sat,Away,L,1,6,Derby County,0.9,3.3,32.0,27003.0,Richard Wood,4-1-4-1,Tim Robinson,Match Report,,8.0,3.0,13.0,1.0,0.0,0.0,2018,Rotherham United
2019-04-06,15:00,Championship,Matchweek 40,Sat,Home,W,2,1,Nott'ham Forest,2.0,1.8,46.0,11012.0,Richard Wood,4-3-3,Steve Martin,Match Report,,17.0,5.0,13.2,1.0,0.0,0.0,2018,Rotherham United
2019-04-10,19:45,Championship,Matchweek 41,Wed,Home,L,1,2,Aston Villa,1.8,2.9,49.0,10558.0,Will Vaulks,4-1-4-1,Andy Madley,Match Report,,18.0,5.0,19.4,2.0,1.0,1.0,2018,Rotherham United
2019-04-13,15:00,Championship,Matchweek 42,Sat,Away,D,2,2,Stoke City,1.4,0.8,48.0,24250.0,Will Vaulks,4-1-4-1,Andy Woolmer,Match Report,,16.0,6.0,18.1,1.0,0.0,0.0,2018,Rotherham United
2019-04-19,15:00,Championship,Matchweek 43,Fri,Away,L,3,4,Swansea City,1.4,2.8,30.0,18527.0,Will Vaulks,4-1-4-1,Keith Stroud,Match Report,,16.0,8.0,17.6,0.0,0.0,0.0,2018,Rotherham United
2019-04-22,15:00,Championship,Matchweek 44,Mon,Home,L,1,3,Birmingham City,0.8,1.0,53.0,10703.0,Richard Wood,4-1-4-1,Andrew Davies,Match Report,,9.0,1.0,18.1,0.0,0.0,0.0,2018,Rotherham United
2019-04-27,15:00,Championship,Matchweek 45,Sat,Away,L,1,2,West Brom,1.2,1.9,49.0,24534.0,Will Vaulks,4-4-2,Robert Jones,Match Report,,13.0,2.0,16.3,0.0,0.0,0.0,2018,Rotherham United
2019-05-05,12:30,Championship,Matchweek 46,Sun,Home,L,1,2,Middlesbrough,1.7,2.1,57.0,11051.0,Joe Mattock,4-3-3,Andy Madley,Match Report,,17.0,3.0,17.8,0.0,1.0,1.0,2018,Rotherham United
2018-08-04,15:00,Championship,Matchweek 1,Sat,Away,W,2,1,West Brom,1.2,1.5,29.0,25901.0,David Wheater,4-2-3-1,Geoff Eltringham,Match Report,,11.0,4.0,13.5,1.0,0.0,0.0,2018,Bolton Wanderers
2018-08-11,15:00,Championship,Matchweek 2,Sat,Home,D,2,2,Bristol City,0.6,1.2,32.0,14112.0,David Wheater,4-3-3,John Brooks,Match Report,,7.0,2.0,15.1,0.0,0.0,0.0,2018,Bolton Wanderers
2018-08-18,15:00,Championship,Matchweek 3,Sat,Away,W,1,0,Reading,1.1,1.1,33.0,13318.0,David Wheater,4-3-3,James Linington,Match Report,,9.0,4.0,18.5,1.0,0.0,0.0,2018,Bolton Wanderers
2018-08-22,20:00,Championship,Matchweek 4,Wed,Home,W,1,0,Birmingham City,0.9,0.8,48.0,13821.0,David Wheater,4-2-3-1,Lee Probert,Match Report,,9.0,4.0,17.6,0.0,0.0,0.0,2018,Bolton Wanderers
2018-08-25,15:00,Championship,Matchweek 5,Sat,Home,L,0,3,Sheffield Utd,0.5,1.0,47.0,14848.0,David Wheater,4-2-3-1,Andy Madley,Match Report,,10.0,1.0,21.7,1.0,0.0,0.0,2018,Bolton Wanderers
2018-09-01,15:00,Championship,Matchweek 6,Sat,Away,D,2,2,Preston,0.6,1.2,42.0,16331.0,David Wheater,4-2-3-1,Andrew Davies,Match Report,,14.0,6.0,19.4,0.0,0.0,0.0,2018,Bolton Wanderers
2018-09-15,15:00,Championship,Matchweek 7,Sat,Home,L,1,2,QPR,0.5,1.5,57.0,13581.0,David Wheater,4-2-3-1,Oliver Langford,Match Report,,8.0,2.0,16.9,1.0,0.0,0.0,2018,Bolton Wanderers
2018-09-19,19:45,Championship,Matchweek 8,Wed,Away,L,0,2,Middlesbrough,0.4,1.2,40.0,21345.0,David Wheater,5-3-2,David Coote,Match Report,,7.0,2.0,20.1,0.0,0.0,0.0,2018,Bolton Wanderers
2018-09-22,15:00,Championship,Matchweek 9,Sat,Away,D,0,0,Ipswich Town,0.3,0.4,39.0,14755.0,Ben Alnwick,4-1-4-1,Steve Martin,Match Report,,7.0,0.0,18.3,0.0,0.0,0.0,2018,Bolton Wanderers
2018-09-29,15:00,Championship,Matchweek 10,Sat,Home,W,1,0,Derby County,0.3,1.1,27.0,14096.0,David Wheater,4-2-3-1,Scott Duncan,Match Report,,8.0,2.0,20.5,0.0,0.0,0.0,2018,Bolton Wanderers
2018-10-02,20:00,Championship,Matchweek 11,Tue,Away,L,0,2,Stoke City,0.3,1.6,43.0,22116.0,Jason Lowe,4-2-3-1,Jeremy Simpson,Match Report,,6.0,1.0,17.0,0.0,0.0,0.0,2018,Bolton Wanderers
2018-10-06,17:30,Championship,Matchweek 12,Sat,Home,L,0,1,Blackburn,1.0,1.0,53.0,15461.0,David Wheater,4-2-3-1,Darren Bond,Match Report,,13.0,3.0,19.6,1.0,0.0,0.0,2018,Bolton Wanderers
2018-10-20,15:00,Championship,Matchweek 13,Sat,Away,D,1,1,Rotherham Utd,1.3,0.8,44.0,10011.0,David Wheater,3-5-2,Tim Robinson,Match Report,,11.0,2.0,17.6,0.0,0.0,1.0,2018,Bolton Wanderers
2018-10-24,20:00,Championship,Matchweek 14,Wed,Home,L,0,3,Nott'ham Forest,0.5,2.5,39.0,13195.0,David Wheater,4-2-3-1,Andrew Davies,Match Report,,10.0,1.0,21.6,0.0,0.0,0.0,2018,Bolton Wanderers
2018-10-27,15:00,Championship,Matchweek 15,Sat,Home,L,0,1,Hull City,1.1,0.7,55.0,13108.0,Ben Alnwick,3-4-1-2,David Webb,Match Report,,16.0,3.0,18.5,0.0,0.0,0.0,2018,Bolton Wanderers
2018-11-02,19:45,Championship,Matchweek 16,Fri,Away,L,0,2,Aston Villa,1.0,1.9,41.0,30802.0,David Wheater,4-2-3-1,Oliver Langford,Match Report,,11.0,2.0,12.6,0.0,0.0,0.0,2018,Bolton Wanderers
2018-11-10,15:00,Championship,Matchweek 17,Sat,Home,L,0,1,Swansea City,0.8,1.3,44.0,14090.0,Ben Alnwick,4-2-3-1,Graham Scott,Match Report,,12.0,3.0,22.7,0.0,0.0,0.0,2018,Bolton Wanderers
2018-11-24,15:00,Championship,Matchweek 18,Sat,Away,D,1,1,Millwall,1.2,1.4,34.0,12554.0,David Wheater,4-1-4-1,Lee Swabey,Match Report,,9.0,4.0,18.3,0.0,0.0,0.0,2018,Bolton Wanderers
2018-11-27,19:45,Championship,Matchweek 19,Tue,Away,L,0,1,Sheffield Weds,0.3,0.7,50.0,20861.0,Ben Alnwick,4-1-4-1,Gavin Ward,Match Report,,8.0,1.0,25.2,0.0,0.0,0.0,2018,Bolton Wanderers
2018-12-01,15:00,Championship,Matchweek 20,Sat,Home,D,1,1,Wigan Athletic,0.6,1.6,47.0,15237.0,Ben Alnwick,4-2-3-1,Simon Hooper,Match Report,,11.0,1.0,18.4,0.0,0.0,0.0,2018,Bolton Wanderers
2018-12-08,15:00,Championship,Matchweek 21,Sat,Away,L,2,3,Norwich City,1.3,1.5,33.0,25811.0,Ben Alnwick,4-2-3-1,Scott Duncan,Match Report,,12.0,4.0,20.4,0.0,0.0,0.0,2018,Bolton Wanderers
2018-12-15,15:00,Championship,Matchweek 22,Sat,Home,L,0,1,Leeds United,0.1,0.6,31.0,17484.0,David Wheater,4-2-3-1,Robert Jones,Match Report,,4.0,0.0,23.8,0.0,0.0,0.0,2018,Bolton Wanderers
2018-12-22,15:00,Championship,Matchweek 23,Sat,Away,L,0,1,Brentford,0.6,0.7,42.0,10512.0,David Wheater,4-4-2,James Linington,Match Report,,11.0,1.0,18.8,1.0,0.0,0.0,2018,Bolton Wanderers
2018-12-26,15:00,Championship,Matchweek 24,Wed,Home,W,2,1,Rotherham Utd,1.1,1.3,47.0,15255.0,David Wheater,4-4-2,Jeremy Simpson,Match Report,,12.0,4.0,16.2,1.0,0.0,0.0,2018,Bolton Wanderers
2018-12-29,15:00,Championship,Matchweek 25,Sat,Home,D,0,0,Stoke City,0.8,0.6,40.0,15309.0,David Wheater,4-2-3-1,Keith Stroud,Match Report,,13.0,5.0,19.3,0.0,0.0,0.0,2018,Bolton Wanderers
2019-01-01,15:00,Championship,Matchweek 26,Tue,Away,L,0,6,Hull City,0.7,2.8,42.0,12418.0,David Wheater,4-1-4-1,Tony Harrington,Match Report,,5.0,0.0,17.9,1.0,0.0,0.0,2018,Bolton Wanderers
2019-01-12,15:00,Championship,Matchweek 27,Sat,Away,L,1,2,Bristol City,1.0,2.1,31.0,19730.0,David Wheater,4-2-3-1,Steve Martin,Match Report,,8.0,4.0,17.1,0.0,0.0,0.0,2018,Bolton Wanderers
2019-01-21,20:00,Championship,Matchweek 28,Mon,Home,L,0,2,West Brom,0.6,1.9,50.0,14750.0,Andrew Taylor,4-4-1-1,David Webb,Match Report,,10.0,3.0,14.5,0.0,0.0,0.0,2018,Bolton Wanderers
2019-01-29,20:00,Championship,Matchweek 29,Tue,Home,D,1,1,Reading,1.1,2.3,37.0,12195.0,David Wheater,4-2-3-1,Scott Duncan,Match Report,,13.0,6.0,21.7,0.0,0.0,0.0,2018,Bolton Wanderers
2019-02-02,15:00,Championship,Matchweek 30,Sat,Away,L,0,2,Sheffield Utd,0.7,1.5,44.0,26131.0,David Wheater,4-2-3-1,Keith Stroud,Match Report,,6.0,1.0,17.8,0.0,0.0,0.0,2018,Bolton Wanderers
2019-02-09,15:00,Championship,Matchweek 31,Sat,Home,L,1,2,Preston,1.4,2.5,42.0,17381.0,David Wheater,5-3-2,Andy Madley,Match Report,,7.0,3.0,13.9,0.0,0.0,0.0,2018,Bolton Wanderers
2019-02-12,19:45,Championship,Matchweek 32,Tue,Away,W,1,0,Birmingham City,0.3,1.7,44.0,21682.0,David Wheater,5-3-2,Andrew Davies,Match Report,,6.0,2.0,18.6,0.0,0.0,0.0,2018,Bolton Wanderers
2019-02-16,15:00,Championship,Matchweek 33,Sat,Home,L,0,4,Norwich City,0.9,3.0,31.0,14006.0,David Wheater,5-3-2,Andy Woolmer,Match Report,,11.0,3.0,18.2,0.0,0.0,0.0,2018,Bolton Wanderers
2019-02-23,15:00,Championship,Matchweek 34,Sat,Away,L,1,2,Leeds United,1.8,2.5,33.0,34144.0,David Wheater,4-4-2,Tony Harrington,Match Report,,12.0,5.0,18.9,0.0,0.0,0.0,2018,Bolton Wanderers
2019-03-02,15:00,Championship,Matchweek 35,Sat,Away,L,0,2,Swansea City,0.2,2.7,23.0,17880.0,David Wheater,4-4-2,Gavin Ward,Match Report,,5.0,3.0,24.4,1.0,0.0,0.0,2018,Bolton Wanderers
2019-03-09,15:00,Championship,Matchweek 36,Sat,Home,W,2,1,Millwall,1.1,0.9,48.0,13035.0,Andrew Taylor,4-4-1-1,Simon Hooper,Match Report,,15.0,4.0,17.8,0.0,0.0,0.0,2018,Bolton Wanderers
2019-03-12,20:00,Championship,Matchweek 37,Tue,Home,L,0,2,Sheffield Weds,0.6,1.0,45.0,13624.0,Jason Lowe,4-4-1-1,Steve Martin,Match Report,,11.0,2.0,19.0,2.0,0.0,0.0,2018,Bolton Wanderers
2019-03-16,15:00,Championship,Matchweek 38,Sat,Away,L,2,5,Wigan Athletic,1.0,1.8,52.0,13664.0,Andrew Taylor,4-4-1-1,Robert Jones,Match Report,,12.0,3.0,17.7,1.0,0.0,0.0,2018,Bolton Wanderers
2019-03-30,15:00,Championship,Matchweek 39,Sat,Away,W,2,1,QPR,2.1,1.4,41.0,13603.0,David Wheater,4-4-1-1,Geoff Eltringham,Match Report,,11.0,6.0,16.5,0.0,0.0,0.0,2018,Bolton Wanderers
2019-04-06,15:00,Championship,Matchweek 40,Sat,Home,L,1,2,Ipswich Town,0.6,0.3,47.0,17811.0,David Wheater,4-4-1-1,Peter Bankes,Match Report,,12.0,2.0,17.9,0.0,0.0,0.0,2018,Bolton Wanderers
2019-04-09,20:00,Championship,Matchweek 41,Tue,Home,L,0,2,Middlesbrough,0.7,2.0,55.0,12259.0,David Wheater,3-5-1-1,Steve Martin,Match Report,,13.0,2.0,16.8,0.0,0.0,0.0,2018,Bolton Wanderers
2019-04-13,15:00,Championship,Matchweek 42,Sat,Away,L,0,4,Derby County,0.4,2.7,30.0,26602.0,David Wheater,4-4-1-1,Andrew Davies,Match Report,,7.0,2.0,14.2,1.0,0.0,0.0,2018,Bolton Wanderers
2019-04-19,15:00,Championship,Matchweek 43,Fri,Home,L,0,2,Aston Villa,0.3,2.5,34.0,17344.0,David Wheater,4-4-1-1,John Brooks,Match Report,,6.0,1.0,22.7,1.0,0.0,0.0,2018,Bolton Wanderers
2019-04-22,15:00,Championship,Matchweek 44,Mon,Away,L,0,2,Blackburn,1.4,2.0,40.0,14495.0,Andrew Taylor,4-1-4-1,Andy Woolmer,Match Report,,13.0,4.0,22.5,1.0,0.0,0.0,2018,Bolton Wanderers
2019-04-27,15:00,Championship,Matchweek 45,Sat,Home,L,0,1,Brentford,,,,,,,Tony Harrington,Match Report,Match awarded to Brentford,,,,,,,2018,Bolton Wanderers
2019-05-05,12:30,Championship,Matchweek 46,Sun,Away,L,0,1,Nott'ham Forest,0.5,0.9,51.0,27578.0,Jack Hobbs,4-5-1,Oliver Langford,Match Report,,7.0,2.0,19.2,0.0,0.0,0.0,2018,Bolton Wanderers
2018-08-04,15:00,Championship,Matchweek 1,Sat,Home,D,2,2,Blackburn,0.6,1.8,56.0,18940.0,Luke Chambers,4-3-3,Andrew Davies,Match Report,,9.0,3.0,12.6,0.0,0.0,0.0,2018,Ipswich Town
2018-08-11,15:00,Championship,Matchweek 2,Sat,Away,L,0,1,Rotherham Utd,0.8,0.5,62.0,9460.0,Luke Chambers,4-2-3-1,David Webb,Match Report,,16.0,3.0,18.5,1.0,0.0,0.0,2018,Ipswich Town
